Year,State,Data Status,Residential Revenue in Thousand Dollars,Residential Sales in Megawatthours,Residential Customer Count,Residential Price in Cents/kWh,Commercial Revenue in Thousand Dollars,Commercial Sales in Megawatthours,Commercial Customer Count,Commercial Price in Cents/kWh,Industrial Revenue in Thousand Dollars,Industrial Sales in Megawatthours,Industrial Customer Count,Industrial Price in Cents/kWh,Transportation Revenue in Thousand Dollars,Transportation Sales in Megawatthours,Transportation Customer Count,Transportation Price in Cents/kWh,Other Revenue in Thousand Dollars,Other Sales in Megawatthours,Other Customer Count,Other Price in Cents/kWh,Total Revenue in Thousand Dollars,Total Sales in Megawatthours,Total Customer Count,Total Price in Cents/kWh
2018,WY,Final,310226,2748356,272429,11,359772,3757211,58316,10,694804,10359111,10939,7,0,0,0,.,.,.,.,.,1364803,16864678,341684,8
2019,AK,Final,441887,1928208,289292,23,522388,2638846,55079,20,212081,1251751,1124,17,0,0,0,.,.,.,.,.,1176356,5818805,345495,20
2019,AL,Final,4061182,32415646,2249426,13,2657626,23076470,369798,12,1939949,32602996,7244,6,0,0,0,.,.,.,.,.,8658756,88095112,2626467,10
2019,AR,Final,1834859,18732316,1396869,10,1049648,11948689,198859,9,1067717,17411611,34865,6,49,416,2,12,.,.,.,.,3952274,48093032,1630595,8
2019,AZ,Final,4317059,34720050,2853182,12,3013741,29415272,326191,10,865241,13782704,7899,6,1079,11144,2,10,.,.,.,.,8197120,77929170,3187274,11
2019,CA,Final,16763780,87523987,13707126,19,19052164,114279373,1718599,17,6405718,47807729,147658,13,68402,767621,12,9,.,.,.,.,42290064,250378710,15573394,17
2019,CO,Final,2362565,19404743,2370162,12,2202661,21111259,380607,10,1175300,15891020,14386,7,9905,113801,1,9,.,.,.,.,5750431,56520823,2765156,10
2019,CT,Final,2732697,12493550,1510966,22,2035899,12157788,151980,17,412704,3071792,4203,13,24209,176866,3,14,.,.,.,.,5205509,27899996,1667152,19
2019,DC,Final,330686,2546920,282277,13,974995,7952305,26471,12,14774,179632,1,8,33199,349546,3,10,.,.,.,.,1353655,11028403,308752,12
2019,DE,Final,627984,5004131,439168,13,421499,4421465,55802,10,157385,2043826,866,8,0,0,0,.,.,.,.,.,1206868,11469422,495836,11
2019,FL,Final,14882751,127181551,9565845,12,8950252,96566532,1240900,9,1263326,16514482,23579,8,7103,85390,2,8,.,.,.,.,25103431,240347955,10830326,10
2019,GA,Final,6979149,59331491,4411521,12,4751931,47411823,585574,10,1998924,32393384,23538,6,9608,164292,1,6,.,.,.,.,13739612,139300990,5020633,10
2019,HI,Final,884847,2759774,438352,32,893824,3057866,59878,29,936272,3635247,823,26,0,0,0,.,.,.,.,.,2714942,9452887,499054,29
2019,IA,Final,1805899,14494821,1392978,12,1230296,12309610,241733,10,1599654,24238717,8563,7,0,0,0,.,.,.,.,.,4635849,51043148,1643274,9
2019,ID,Final,860048,8696843,763842,10,493892,6440943,112136,8,538026,8847489,28492,6,0,0,0,.,.,.,.,.,1891966,23985275,904470,8
2019,IL,Final,5890958,45220258,5314523,13,4475930,49278746,622802,9,2821770,43250445,5737,7,39370,570032,3,7,.,.,.,.,13228027,138319481,5943065,10
2019,IN,Final,4182919,33249234,2887031,13,2593902,23517681,358791,11,3334726,45316682,18803,7,2218,20606,1,11,.,.,.,.,10113765,102104203,3264625,10
2019,KS,Final,1732742,13630661,1274955,13,1637848,15916325,235235,10,853134,11612642,24231,7,0,0,0,.,.,.,.,.,4223724,41159628,1534421,10
2019,KY,Final,2869131,26573076,1991139,11,1990820,19611510,309828,10,1624405,29160796,6147,6,0,0,0,.,.,.,.,.,6484356,75345382,2307114,9
2019,LA,Final,3035095,30986024,2095466,10,2163564,24284298,295153,9,1979112,37846317,19372,5,1079,11886,1,9,.,.,.,.,7178850,93128525,2409991,8
2019,MA,Final,4233106,19314571,2802098,22,4255443,25336834,410996,17,935805,6341699,11020,15,21138,343494,2,6,.,.,.,.,9445492,51336598,3224116,18
2019,MD,Final,3611327,27533693,2352534,13,2879566,28893335,256165,10,290022,3718412,8934,8,42367,575218,5,7,.,.,.,.,6823282,60720658,2617638,11
2019,ME,Final,857569,4793809,710869,18,532119,4148305,99737,13,257281,2789926,2893,9,0,0,0,.,.,.,.,.,1646968,11732040,813498,14
2019,MI,Final,5273119,33495725,4384303,16,4313039,37860783,544686,11,2114082,29886432,5724,7,671,6353,2,11,.,.,.,.,11700911,101249293,4934715,12
2019,MN,Final,2906625,22288152,2446108,13,2369105,22904299,299993,10,1636945,21748034,8995,8,2383,25109,1,9,.,.,.,.,6915058,66965594,2755096,10
2019,MO,Final,3975602,35691426,2811863,11,2733866,30133114,384786,9,924819,13009718,10095,7,1855,23517,2,8,.,.,.,.,7636141,78857775,3206746,10
2019,MS,Final,2108801,18717858,1293417,11,1497763,14238982,237625,11,936158,15994186,10379,6,0,0,0,.,.,.,.,.,4542721,48951026,1541421,9
2019,MT,Final,590943,5308103,516052,11,515875,4956080,109460,10,275675,5057088,11284,5,0,0,0,.,.,.,.,.,1382494,15321271,636796,9
2019,NC,Final,6834017,59852793,4620856,11,4330825,49173038,705588,9,1726559,27391009,9871,6,1533,18691,1,8,.,.,.,.,12892934,136435531,5336316,9
2019,ND,Final,527970,5125431,385037,10,633843,7035031,76354,9,746676,9398793,8800,8,0,0,0,.,.,.,.,.,1908490,21559255,470191,9
2019,NE,Final,1109655,10307905,855617,11,836870,9456725,153812,9,812630,10618560,62198,8,0,0,0,.,.,.,.,.,2759154,30383190,1071627,9
2019,NH,Final,903574,4506830,627258,20,682119,4280854,108246,16,251844,1923973,3193,13,0,0,0,.,.,.,.,.,1837537,10711657,738697,17
2019,NJ,Final,4534973,28612555,3596835,16,4650585,38012684,523795,12,710108,6990063,11780,10,26513,301402,6,9,.,.,.,.,9922179,73916704,4132416,13
2019,NM,Final,859664,6871561,895087,13,884212,9028861,144960,10,492124,8979712,9456,5,0,0,0,.,.,.,.,.,2235999,24880134,1049503,9
2019,NV,Final,1544743,12867637,1204995,12,938867,11681186,167627,8,762826,12425536,3265,6,683,8027,1,9,.,.,.,.,3247118,36982386,1375888,9
2019,NY,Final,8995439,50141003,7235400,18,10556658,75090820,1121102,14,985033,17548457,7607,6,346400,2820065,8,12,.,.,.,.,20883531,145600345,8364117,14
2019,OH,Final,6464453,52226097,4980934,12,4469895,46008937,632793,10,3292193,50249178,19796,7,2574,37708,2,7,.,.,.,.,14229116,148521920,5633525,10
2019,OK,Final,2429743,23805972,1777155,10,1603441,20085991,285641,8,1059116,20903983,19905,5,0,0,0,.,.,.,.,.,5092299,64795946,2082701,8
2019,OR,Final,2123882,19286182,1763783,11,1453026,16422975,240486,9,858920,14668288,25165,6,2461,26941,2,9,.,.,.,.,4438290,50404386,2029437,9
2019,PA,Final,7508619,54396182,5418870,14,3498024,40142710,716991,9,3230283,50422724,13786,6,44937,618767,6,7,.,.,.,.,14281864,145580383,6149653,10
2019,RI,Final,648292,2983012,444216,22,597112,3644482,60671,16,108412,695416,1758,16,4994,27005,1,18,.,.,.,.,1358809,7349915,506646,18
2019,SC,Final,4048095,31159957,2330901,13,2344564,22168328,385285,11,1643068,26877335,3702,6,0,0,0,.,.,.,.,.,8035727,80205620,2719888,10
2019,SD,Final,584266,5057032,403715,12,468846,4888034,73546,10,228300,2923865,4086,8,0,0,0,.,.,.,.,.,1281412,12868931,481347,10
2019,TN,Final,4628861,42573183,2914916,11,3850725,36151394,497496,11,1198249,21104523,1016,6,0,0,0,.,.,.,.,.,9677835,99829100,3413428,10
2019,TX,Final,18286991,155481342,11366635,12,11440049,142001524,1537107,8,7171361,131673922,232425,5,12022,186616,3,6,.,.,.,.,36910422,429343404,13136170,9
2019,UT,Final,1013001,9739525,1116145,10,979491,11860449,132082,8,567343,9490843,10344,6,5498,51748,1,11,.,.,.,.,2565333,31142565,1258572,8
2019,VA,Final,5632066,46666163,3464676,12,4417181,53981176,434174,8,1206041,17598247,3723,7,15690,189794,1,8,.,.,.,.,11270978,118435380,3902574,10
2019,VT,Final,368721,2081545,316182,18,309173,1934464,58320,16,155930,1411655,242,11,0,0,0,.,.,.,.,.,833823,5427664,374743,15
2019,WA,Final,3544716,36512424,3126191,10,2561371,29269638,389144,9,1209353,25171873,26827,5,9341,98861,5,9,.,.,.,.,7324781,91052796,3542167,8
2019,WI,Final,3117985,21995360,2720288,14,2525071,23546114,356558,11,1727052,23614832,5520,7,171,1234,2,14,.,.,.,.,7370279,69157540,3082368,11
2019,WV,Final,1254560,11153219,857666,11,693448,7567130,145224,9,875173,14526664,11562,6,0,0,0,.,.,.,.,.,2823181,33247013,1014452,8
2019,WY,Final,318423,2849378,274880,11,344712,3575477,58324,10,695295,10338641,11294,7,0,0,0,.,.,.,.,.,1358431,16763496,344498,8
2020,AK,Preliminary,478796,2094115,292863,23,506064,2545790,55363,20,212019,1285924,1419,16,0,0,0,.,.,.,.,.,1196880,5925829,349645,20
2020,AL,Preliminary,4028699,31832617,2312271,13,2427703,20949392,373631,12,1811026,30667209,8162,6,0,0,0,.,.,.,.,.,8267427,83449218,2694064,10
2020,AR,Preliminary,1885328,18120950,1428658,10,944634,11016157,195414,9,947592,16647446,35703,6,27,199,2,13,.,.,.,.,3777580,45784752,1659777,8
2020,AZ,Preliminary,4803198,38699762,2894874,12,2980509,29016362,330196,10,844997,13793657,5924,6,1064,11341,2,9,.,.,.,.,8629768,81521121,3230995,11
2020,CA,Preliminary,19479872,94972172,13847664,21,18668440,105340022,1710501,18,6752304,46837530,147601,14,60592,601869,13,10,.,.,.,.,44961207,247751593,15705779,18
2020,CO,Preliminary,2569688,20660971,2400949,12,2037765,19604954,372051,10,1161525,16014783,14864,7,8126,94079,1,9,.,.,.,.,5777103,56374786,2787865,10
2020,CT,Preliminary,2911380,12973315,1522548,22,1881967,11097595,155093,17,374596,2816928,4113,13,17050,125646,3,14,.,.,.,.,5184993,27013483,1681756,19
2020,DC,Preliminary,309807,2452586,290466,13,802205,6711584,26670,12,16253,201370,1,8,31262,322032,3,10,.,.,.,.,1159527,9687572,317140,12
2020,DE,Preliminary,628116,4944765,442665,13,384776,4122126,55954,9,126858,1827785,550,7,0,0,0,.,.,.,.,.,1139750,10894675,499169,10
2020,FL,Preliminary,15053984,129953749,9673112,12,8362111,91398082,1258808,9,1168630,16180815,20422,7,5747,74649,2,8,.,.,.,.,24590472,237607296,10952345,10
2020,GA,Preliminary,6957978,58866545,4537287,12,4374494,44401245,593517,10,1646892,29832824,19518,6,7583,140609,1,5,.,.,.,.,12986947,133241223,5150323,10
2020,HI,Preliminary,860666,2838875,440483,30,755075,2623243,59772,29,795210,3250973,815,24,0,0,0,.,.,.,.,.,2410951,8713090,501070,28
2020,IA,Preliminary,1874612,14441595,1424926,13,1187699,11601695,249325,10,1557387,23761531,6840,7,0,0,0,.,.,.,.,.,4619697,49804821,1681091,9
2020,ID,Preliminary,889562,8899070,780330,10,484734,6254262,114446,8,568041,9093857,29002,6,0,0,0,.,.,.,.,.,1942336,24247189,923778,8
2020,IL,Preliminary,5945913,46309368,5372154,13,4107703,45914853,626762,9,2520055,39105100,3970,6,29751,449959,3,7,.,.,.,.,12603422,131779280,6002890,10
2020,IN,Preliminary,4063769,32440280,2925923,13,2432895,22286669,362242,11,2600504,38602740,15916,7,1839,18001,1,10,.,.,.,.,9099007,93347689,3304082,10
2020,KS,Preliminary,1730511,13598142,1300477,13,1503603,14562073,237877,10,732135,10265065,25013,7,0,0,0,.,.,.,.,.,3966249,38425279,1563367,10
2020,KY,Preliminary,2836626,26191061,2043926,11,1840227,18041086,310774,10,1344770,26086746,5328,5,0,0,0,.,.,.,.,.,6021623,70318892,2360028,9
2020,LA,Preliminary,2932142,30953790,2141421,9,2004469,22894356,295716,9,1609617,33424336,18494,5,940,10832,1,9,.,.,.,.,6547168,87283314,2455632,8
2020,MA,Preliminary,4455738,20227944,2829436,22,3711538,23209939,424841,16,738532,5693900,7549,13,20158,323287,2,6,.,.,.,.,8925966,49455072,3261828,18
2020,MD,Preliminary,3553232,27289678,2379935,13,2573850,26459750,256245,10,256357,3303595,8811,8,37259,480329,5,8,.,.,.,.,6420699,57533352,2644995,11
2020,ME,Preliminary,821688,4890536,717338,17,477628,3808600,97230,13,224019,2512713,2648,9,0,0,0,.,.,.,.,.,1523335,11211849,817216,14
2020,MI,Preliminary,5849714,35695653,4457334,16,4178692,35490445,553663,12,1869999,24972733,5555,7,469,4116,2,11,.,.,.,.,11898872,96162948,5016554,12
2020,MN,Preliminary,3046315,22695739,2468033,13,2239008,21191781,296764,11,1484321,18540264,8428,8,1919,20410,1,9,.,.,.,.,6771564,62448194,2773227,11
2020,MO,Preliminary,3798690,34848060,2873725,11,2492486,28433705,389813,9,709796,11134002,6492,6,1603,20462,2,8,.,.,.,.,7002575,74436229,3270032,9
2020,MS,Preliminary,2107239,18711071,1347830,11,1334207,12747576,239116,10,906767,15899318,7301,6,0,0,0,.,.,.,.,.,4348213,47357965,1594247,9
2020,MT,Preliminary,612562,5318676,526589,12,500011,4728964,113875,11,218305,4315293,8016,5,0,0,0,.,.,.,.,.,1330878,14362932,648480,9
2020,NC,Preliminary,6762980,58804280,4733629,12,4050618,46157288,713840,9,1559874,25325408,9713,6,1236,16124,1,8,.,.,.,.,12374708,130303100,5457183,10
2020,ND,Preliminary,520934,4968307,386260,10,578893,6432191,75368,9,775049,9976142,8997,8,0,0,0,.,.,.,.,.,1874876,21376640,470626,9
2020,NE,Preliminary,1134585,10321513,879138,11,821994,9043039,163384,9,809101,10879686,56001,7,0,0,0,.,.,.,.,.,2765681,30244238,1098523,9
2020,NH,Preliminary,911798,4784182,633733,19,621106,4033531,109322,15,236799,1853020,3130,13,0,0,0,.,.,.,.,.,1769704,10670734,746185,17
2020,NJ,Preliminary,4767730,29691387,3623273,16,4345801,34937433,527041,12,645239,6459625,11564,10,25334,275223,6,9,.,.,.,.,9784104,71363669,4161884,14
2020,NM,Preliminary,969348,7402627,920934,13,894727,8574695,140899,10,510715,9202021,8489,6,0,0,0,.,.,.,.,.,2374790,25179342,1070323,9
2020,NV,Preliminary,1623166,14254239,1224913,11,906783,11966984,168639,8,660188,11853931,3348,6,351,3960,1,9,.,.,.,.,3190488,38079114,1396901,8
2020,NY,Preliminary,9578050,52227090,7245986,18,9976359,68624176,1143899,15,872411,15802109,6427,6,309305,2549388,8,12,.,.,.,.,20736124,139202762,8396319,15
2020,OH,Preliminary,6356256,52643334,5052081,12,4109397,43646972,635168,9,2522959,43654956,16896,6,2340,34899,3,7,.,.,.,.,12990952,139980162,5704148,9
2020,OK,Preliminary,2349978,23565705,1828486,10,1378737,18204908,290552,8,880656,20019186,19107,4,0,0,0,.,.,.,.,.,4609372,61789799,2138145,7
2020,OR,Preliminary,2193434,19762472,1805079,11,1419207,15776296,244034,9,741033,12062487,26705,6,2422,25605,2,9,.,.,.,.,4356096,47626860,2075821,9
2020,PA,Preliminary,7483759,55191857,5462995,14,3008508,35378031,722448,9,2951633,48098841,14831,6,35387,425435,5,8,.,.,.,.,13479288,139094165,6200279,10
2020,RI,Preliminary,692613,3147459,441572,22,561103,3517909,60054,16,100008,634583,1692,16,3837,17566,1,22,.,.,.,.,1357562,7317518,503320,19
2020,SC,Preliminary,3913196,31223158,2388332,13,2097601,20487684,377190,10,1461777,25054018,4195,6,0,0,0,.,.,.,.,.,7472574,76764859,2769717,10
2020,SD,Preliminary,585024,4955062,412254,12,456834,4777504,75978,10,216945,2764955,3124,8,0,0,0,.,.,.,.,.,1258802,12497522,491356,10
2020,TN,Preliminary,4527162,42069585,3008806,11,3585178,34107676,506987,11,986055,18419005,876,5,0,0,0,.,.,.,.,.,9098396,94596266,3516669,10
2020,TX,Preliminary,18400326,153903997,11301394,12,10623236,137254425,1460952,8,6097030,118034659,268682,5,11315,173665,3,7,.,.,.,.,35131906,409366745,13031031,9
2020,UT,Preliminary,1094712,10317572,1119916,11,941605,11186090,127717,8,560536,9529800,10638,6,5263,49213,1,11,.,.,.,.,2602116,31082675,1258273,8
2020,VA,Preliminary,5588036,46227620,3524408,12,4116403,53477174,436396,8,1017993,15715767,3786,6,14431,164460,1,9,.,.,.,.,10736863,115585021,3964591,9
2020,VT,Preliminary,417940,2146963,318188,19,297436,1812680,59422,16,146632,1335332,141,11,0,0,0,.,.,.,.,.,862008,5294975,377752,16
2020,WA,Preliminary,3581486,36771592,3154965,10,2423762,27197316,404814,9,1084815,21166904,29026,5,9701,97666,5,10,.,.,.,.,7099763,85233478,3588811,8
2020,WI,Preliminary,3390289,22907688,2769072,15,2466600,22316270,363511,11,1721696,22318973,4939,8,141,963,2,15,.,.,.,.,7578726,67543894,3137524,11
2020,WV,Preliminary,1284048,10876822,862198,12,652525,6946648,146644,9,868701,14254272,11357,6,0,0,0,.,.,.,.,.,2805274,32077742,1020199,9
2020,WY,Preliminary,321233,2872048,279263,11,331046,3409089,59105,10,619324,9049283,10017,7,0,0,0,.,.,.,.,.,1271604,15330419,348385,8
2021,AK,Preliminary,232100,1047041,289752,22,243125,1260888,55141,19,106439,645054,1041,17,0,0,0,.,.,.,.,.,581664,2952983,345934,20
2021,AL,Preliminary,2024310,15350168,2287470,13,1262126,10331557,369844,12,983506,15729865,7942,6,0,0,0,.,.,.,.,.,4269941,41411590,2665255,10
2021,AR,Preliminary,1026689,9158763,1426603,11,534080,5307556,201599,10,567007,8742062,33101,6,7,60,2,12,.,.,.,.,2127784,23208442,1661304,9
2021,AZ,Preliminary,2098554,16870262,2920726,12,1400890,13923925,332680,10,437062,6766599,7391,6,469,5220,2,9,.,.,.,.,3936975,37566006,3260800,10
2021,CA,Preliminary,9225819,40801372,13820565,23,8777913,48598348,1726407,18,2966053,21407262,145662,14,28048,261374,12,11,.,.,.,.,20997833,111068356,15692646,19
2021,CO,Preliminary,1248927,9935945,2386300,13,1020563,9748143,383221,10,586105,7560423,14806,8,3891,43166,1,9,.,.,.,.,2859486,27287677,2784328,10
2021,CT,Preliminary,1406989,6366743,1529832,22,921162,5554178,155678,17,182808,1391890,4073,13,8908,67393,3,13,.,.,.,.,2519867,13380204,1689585,19
2021,DC,Preliminary,155153,1202062,296794,13,404483,3294222,26731,12,7090,97068,1,7,13427,139766,3,10,.,.,.,.,580153,4733118,323529,12
2021,DE,Preliminary,310787,2520041,448606,12,186107,1994117,57456,9,76365,1007777,825,8,0,0,0,.,.,.,.,.,573259,5521935,506887,10
2021,FL,Preliminary,7162970,60650269,9773988,12,4187141,44400180,1254375,9,631280,8309331,23804,8,2887,35453,2,8,.,.,.,.,11984278,113395234,11052170,11
2021,GA,Preliminary,3464510,28339479,4534428,12,2256030,21593677,592889,10,961171,15888323,23981,6,4073,71235,1,6,.,.,.,.,6685784,65892714,5151299,10
2021,HI,Preliminary,441247,1364325,447128,32,394635,1307444,59788,30,410374,1578776,798,26,0,0,0,.,.,.,.,.,1246257,4250545,507714,29
2021,IA,Preliminary,896277,7360163,1416458,12,566390,5811718,244708,10,791055,12726813,8447,6,0,0,0,.,.,.,.,.,2253722,25898693,1669612,9
2021,ID,Preliminary,458961,4626437,797973,10,249654,3195689,116376,8,286511,4553038,28777,6,0,0,0,.,.,.,.,.,995127,12375163,943125,8
2021,IL,Preliminary,2928548,22290649,5350709,13,2137442,22591269,632182,9,1428412,20122840,5615,7,14833,232209,3,6,.,.,.,.,6509234,65236966,5988509,10
2021,IN,Preliminary,2180379,16582435,2913894,13,1252135,10890405,365337,12,1534725,22315235,19079,7,890,9035,1,10,.,.,.,.,4968129,49797110,3298310,10
2021,KS,Preliminary,826516,6436864,1292617,13,752886,7203565,243551,10,400379,5453182,24308,7,0,0,0,.,.,.,.,.,1979781,19093611,1560476,10
2021,KY,Preliminary,1482844,13403008,2003957,11,946537,9001956,317380,11,809650,14408011,5944,6,0,0,0,.,.,.,.,.,3239031,36812975,2327281,9
2021,LA,Preliminary,1545005,14608710,2128806,11,1074968,10707755,295531,10,1089400,18735470,19802,6,510,4690,1,11,.,.,.,.,3709884,44056625,2444139,8
2021,MA,Preliminary,2185903,9859017,2854635,22,1855465,11370004,433818,16,461530,3177695,10921,15,9974,160704,2,6,.,.,.,.,4512871,24567419,3299376,18
2021,MD,Preliminary,1758507,13924445,2408124,13,1303695,13079477,257872,10,130803,1639200,8976,8,17603,226790,5,8,.,.,.,.,3210608,28869912,2674977,11
2021,ME,Preliminary,419018,2545762,720329,16,239271,1903739,98035,13,116669,1250506,2545,9,0,0,0,.,.,.,.,.,774958,5700007,820909,14
2021,MI,Preliminary,2982117,17177118,4457311,17,2174219,17742284,549493,12,984581,12989127,5649,8,191,1567,2,12,.,.,.,.,6141107,47910096,5012454,13
2021,MN,Preliminary,1540674,11746627,2490324,13,1145227,10616591,304235,11,802284,9877098,8999,8,1161,11948,1,10,.,.,.,.,3489345,32252264,2803559,11
2021,MO,Preliminary,1911586,17865265,2828056,11,1210361,13970016,392495,9,435687,6500516,9907,7,713,10469,2,7,.,.,.,.,3558346,38346266,3230460,9
2021,MS,Preliminary,1039487,8937495,1320612,12,700789,6340488,237190,11,456539,7700547,10961,6,0,0,0,.,.,.,.,.,2196816,22978531,1568762,10
2021,MT,Preliminary,317137,2884774,528426,11,250596,2376305,112299,11,127272,2227307,10741,6,0,0,0,.,.,.,.,.,695004,7488385,651465,9
2021,NC,Preliminary,3358595,29711525,4748419,11,1897506,22442538,719281,8,796427,13292082,9765,6,552,7341,1,8,.,.,.,.,6053080,65453486,5477466,9
2021,ND,Preliminary,264729,2537989,387682,10,306459,3400217,76811,9,384120,5505677,8924,7,0,0,0,.,.,.,.,.,955308,11443883,473417,8
2021,NE,Preliminary,530834,5105446,870138,10,385230,4408086,156164,9,437220,5639177,61759,8,0,0,0,.,.,.,.,.,1353283,15152709,1088061,9
2021,NH,Preliminary,463047,2391435,637022,19,320838,1995969,109558,16,130018,941926,3169,14,0,0,0,.,.,.,.,.,913904,5329330,749748,17
2021,NJ,Preliminary,2273092,14101098,3651958,16,2154116,17177729,526961,13,314309,3060242,11479,10,11227,125128,6,9,.,.,.,.,4752743,34464198,4190403,14
2021,NM,Preliminary,447387,3413514,897235,13,424228,4067344,144382,10,282974,4686065,9285,6,0,0,0,.,.,.,.,.,1154589,12166924,1050903,9
2021,NV,Preliminary,725274,6278529,1243587,12,440015,5977724,170709,7,299314,5671571,3227,5,128,1556,1,8,.,.,.,.,1464731,17929379,1417524,8
2021,NY,Preliminary,4635960,24653633,7239388,19,5097632,32951923,1164649,15,510848,8212476,7245,6,153621,1246185,8,12,.,.,.,.,10398060,67064217,8411290,16
2021,OH,Preliminary,3221415,26107850,5017877,12,2062755,21475739,639429,10,1534128,24600941,19552,6,1410,20898,3,7,.,.,.,.,6819708,72205429,5676860,9
2021,OK,Preliminary,1454671,11201673,1809584,13,969429,9199579,290788,11,687926,10281840,19395,7,0,0,0,.,.,.,.,.,3112026,30683092,2119767,10
2021,OR,Preliminary,1153035,10288158,1802004,11,724804,8059114,244591,9,440382,7289157,25085,6,1105,11429,2,10,.,.,.,.,2319325,25647858,2071682,9
2021,PA,Preliminary,3665492,27645695,5468533,13,1509023,17764070,723676,8,1497666,24303497,15192,6,15844,197901,5,8,.,.,.,.,6688025,69911164,6207406,10
2021,RI,Preliminary,335306,1494015,448960,22,270352,1721318,60457,16,50912,315871,1669,16,1788,8296,1,22,.,.,.,.,658358,3539501,511087,19
2021,SC,Preliminary,1946902,15048287,2402766,13,1054639,10053279,393966,10,762244,13094579,3658,6,0,0,0,.,.,.,.,.,3763785,38196145,2800389,10
2021,SD,Preliminary,311965,2593390,411823,12,236268,2320845,74757,10,122510,1505543,4124,8,0,0,0,.,.,.,.,.,670744,6419778,490703,10
